Time,Pulses,wm,PWM,Vbus
78.50239599999999,37.0,387.4317932128906,255.0,5.000004768371582
78.55239599999999,37.0,387.4627990722656,255.0,5.000004768371582
78.60239999999999,37.0,387.4317932128906,255.0,5.000004768371582
78.6524,37.0,387.4627990722656,255.0,5.000004768371582
78.7024,37.0,387.4627990722656,255.0,5.000004768371582
78.7524,38.0,397.93475341796875,255.0,5.000004768371582
78.802404,37.0,387.4317932128906,255.0,5.000004768371582
78.85240399999999,36.0,376.9908142089844,255.0,5.000004768371582
78.902408,37.0,387.4317932128906,255.0,5.000004768371582
78.95240799999999,38.0,397.93475341796875,255.0,5.000004768371582
79.00240799999999,37.0,387.4627990722656,255.0,5.000004768371582
79.05241199999999,36.0,376.9606628417969,255.0,5.000004768371582
79.10241599999999,37.0,387.4317932128906,255.0,5.000004768371582
79.15241599999999,38.0,397.93475341796875,255.0,5.000004768371582
79.20241999999999,36.0,376.9606628417969,255.0,5.000004768371582
79.25242399999999,37.0,387.4317932128906,255.0,5.000004768371582
79.30242399999999,38.0,397.93475341796875,255.0,5.000004768371582
79.35242799999999,37.0,387.4317932128906,255.0,5.000004768371582
79.40243199999999,37.0,387.4317932128906,255.0,5.000004768371582
79.45243199999999,38.0,397.93475341796875,255.0,5.000004768371582
79.502432,37.0,387.4627990722656,255.0,5.000004768371582
79.552432,36.0,376.9908142089844,255.0,5.000004768371582
79.602432,37.0,387.4627990722656,255.0,5.000004768371582
79.652436,37.0,387.4317932128906,255.0,5.000004768371582
79.70244,36.0,376.9606628417969,255.0,5.000004768371582
79.75243999999999,37.0,387.4627990722656,255.0,5.000004768371582
79.80243999999999,37.0,387.4627990722656,255.0,5.000004768371582
79.85243999999999,36.0,376.9908142089844,255.0,5.000004768371582
79.90244,37.0,387.4627990722656,255.0,5.000004768371582
79.95244799999999,38.0,397.87109375,255.0,5.000004768371582
80.00245199999999,37.0,387.4317932128906,255.0,5.000004768371582
80.05245599999999,37.0,387.4317932128906,255.0,5.000004768371582
80.10245599999999,38.0,397.93475341796875,255.0,5.000004768371582
80.15245599999999,37.0,387.4627990722656,255.0,5.000004768371582
80.20245999999999,36.0,376.9606628417969,255.0,5.000004768371582
80.25246,37.0,387.4627990722656,255.0,5.000004768371582
80.30246399999999,38.0,397.9029235839844,255.0,5.000004768371582
80.35246799999999,37.0,387.4317932128906,255.0,5.000004768371582
80.40247199999999,37.0,387.4317932128906,255.0,5.000004768371582
80.452472,38.0,397.93475341796875,255.0,5.000004768371582
80.502472,37.0,387.4627990722656,255.0,5.000004768371582
80.552476,37.0,387.4317932128906,255.0,5.000004768371582
80.60248,37.0,387.4317932128906,255.0,5.000004768371582
80.65248,38.0,397.93475341796875,255.0,5.000004768371582
80.702484,37.0,387.4317932128906,255.0,5.000004768371582
