Time,wm_ref,wm,PWM
9.90044,248.5709686279297,261.7782287597656,142.0
9.950439999999999,246.33584594726562,230.38328552246094,178.0
10.00044,244.0892333984375,240.85523986816406,157.0
10.050443999999999,241.83163452148438,251.30709838867188,143.0
10.100444,239.56381225585938,230.38328552246094,165.0
10.150443999999998,237.2863006591797,230.38328552246094,158.0
10.200448,234.99942016601562,251.30709838867188,131.0
10.250447999999999,232.70396423339844,219.91131591796875,167.0
10.300452,230.40037536621094,230.36485290527344,145.0
10.350456,228.08920288085938,230.36485290527344,144.0
10.400459999999999,225.77117919921875,219.8937225341797,152.0
10.450463999999998,223.4467315673828,219.8937225341797,146.0
10.500464,221.11672973632812,230.38328552246094,131.0
10.550467999999999,218.78125,209.42257690429688,153.0
10.600472,216.44122314453125,209.42257690429688,145.0
10.650471999999999,214.09725952148438,219.91131591796875,130.0
10.700476,211.7497100830078,209.42257690429688,140.0
10.750475999999999,209.3993682861328,209.4393310546875,134.0
10.800479999999999,207.04660034179688,209.42257690429688,131.0
10.85048,204.6922607421875,188.4954071044922,151.0
10.900483999999999,202.33648681640625,198.9514617919922,132.0
10.950484,199.9804229736328,209.4393310546875,118.0
11.000484,197.62429809570312,188.4954071044922,140.0
11.050495999999999,195.26828002929688,188.45018005371094,133.0
11.100496,192.9138641357422,198.96737670898438,117.0
11.150495999999999,190.56134033203125,178.0234375,139.0
11.2005,188.21083068847656,198.9514617919922,108.0
11.250499999999999,185.86351013183594,178.0234375,132.0
11.300504,183.51942443847656,178.0092010498047,125.0
11.350508,181.1794891357422,188.48033142089844,109.0
11.400511999999999,178.84408569335938,167.53807067871094,131.0
11.450512,176.51417541503906,178.0234375,112.0
11.500511999999999,174.1901092529297,167.5514678955078,122.0
11.550512,171.8722686767578,188.4954071044922,93.0
11.600511999999998,169.56146240234375,146.6075439453125,140.0
11.650516,167.2579345703125,167.53807067871094,105.0
11.700515999999999,164.9627227783203,178.0234375,94.0
11.750516,162.67605590820312,146.6075439453125,128.0
11.800519999999999,160.39852905273438,157.0669403076172,107.0
11.850524,158.13070678710938,157.0669403076172,105.0
11.900528,155.87327575683594,157.0669403076172,102.0
11.950527999999998,153.6269073486328,146.6075439453125,110.0
12.000528,151.3919219970703,146.6075439453125,105.0
12.050528,149.1689910888672,157.07949829101562,90.0
12.100527999999999,146.95849609375,136.1355743408203,112.0
12.150528,144.76119995117188,146.6075439453125,93.0
12.200531999999999,142.57730102539062,146.59580993652344,91.0
12.250532,140.4077911376953,125.66360473632812,112.0
